supplier_key,canonical_supplier_name,allocated_award_value,award_count,buyer_count,supplier_id_count,supplier_identity_flags,identity_review_flags,supplier_rank,value_share,cumulative_value_share,value_band
SUP_ID:GB-CFS-312031,Albany Contract Furniture,62928.0,1,1,1,confirmed_id,no_name_conflict,25421,1.998656959809341e-07,0.9990742911089696,<£100K
SUP_ID:GB-CFS-324473,"The Sport, Leisure and Culture Consultancy Limited",62870.94,1,1,1,confirmed_id,no_name_conflict,25422,1.996844676467638e-07,0.9990744907934374,<£100K
SUP_ID:GB-CFS-328073,Premier Paper Group Ltd,62832.0,1,1,1,confirmed_id,no_name_conflict,25423,1.9956079026624162e-07,0.9990746903542276,<£100K
SUP_ID:GB-CFS-326304,Acolad UK Limited,62820.0,1,1,1,confirmed_id,no_name_conflict,25424,1.995226770519051e-07,0.9990748898769046,<£100K
SUP_ID:GB-CFS-328166,Ove Arup & Partners Limited,62809.63,1,1,1,confirmed_id,no_name_conflict,25425,1.994897408825159e-07,0.9990750893666456,<£100K
SUP_ID:GB-CFS-317880,Anlægsgartner Gottlieb,62803.32,1,1,1,confirmed_id,no_name_conflict,25426,1.9946969968397724e-07,0.9990752888363452,<£100K
SUP_ID:GB-COH-02743170,MANTRA LEARNING LIMITED,62800.0,1,1,1,confirmed_id,no_name_conflict,25427,1.994591550280108e-07,0.9990754882955002,<£100K
SUP_ID:GB-CFS-325656,Social Finance,62784.0,1,1,1,confirmed_id,no_name_conflict,25428,1.9940833740889537e-07,0.9990756877038376,<£100K
SUP_ID:GB-CFS-306541,AS mechanical & Electrical,62760.0,1,1,1,confirmed_id,no_name_conflict,25429,1.9933211098022226e-07,0.9990758870359484,<£100K
SUP_ID:GB-COH-SC369841,Target Applications Ltd,62745.0,1,1,1,confirmed_id,no_name_conflict,25430,1.992844694623016e-07,0.999076086320418,<£100K
SUP_ID:GB-CFS-311553,SIMULACION Y FORMACION S.L.,62731.0,1,1,1,confirmed_id,no_name_conflict,25431,1.9924000404557558e-07,0.999076285560422,<£100K
SUP_ID:GB-CFS-314438,Goldsmith Ecology,62730.0,1,1,1,confirmed_id,no_name_conflict,25432,1.9923682794438086e-07,0.99907648479725,<£100K
SUP_ID:GB-COH-12113674,Vertex Facades Ltd,62725.15,1,1,1,confirmed_id,no_name_conflict,25433,1.992214238535865e-07,0.9990766840186738,<£100K
SUP_ID:GB-CFS-118792,Contract Data Research Ltd T/A CDR Group,62724.0,1,1,1,confirmed_id,no_name_conflict,25434,1.9921777133721255e-07,0.9990768832364452,<£100K
SUP_ID:GB-CFS-292325,Pellings LLP,62700.0,1,1,1,confirmed_id,no_name_conflict,25435,1.9914154490853946e-07,0.99907708237799,<£100K
SUP_ID:GB-CFS-327662,Pulse First Aid Training Solutions Limited,62700.0,1,1,1,confirmed_id,no_name_conflict,25436,1.9914154490853946e-07,0.999077281519535,<£100K
SUP_ID:GB-CFS-309968,Deaf Umbrella Ltd,62700.0,1,1,1,confirmed_id,no_name_conflict,25437,1.9914154490853946e-07,0.99907748066108,<£100K
SUP_ID:GB-COH-11337940,Opergy Limited,62700.0,1,1,1,confirmed_id,no_name_conflict,25438,1.9914154490853946e-07,0.9990776798026249,<£100K
SUP_ID:GB-CFS-306880,Zoe's Place Baby Hospice,62640.0,2,2,1,confirmed_id,no_name_conflict,25439,1.989509788368566e-07,0.9990778787536037,<£100K
SUP_ID:GB-CFS-319254,DATASYM (U.K.) LIMITED,62639.0,1,1,1,confirmed_id,no_name_conflict,25440,1.9894780273566194e-07,0.9990780777014064,<£100K
SUP_ID:GB-CFS-145832,Caremark Bristol,62614.29,1,1,1,confirmed_id,no_name_conflict,25441,1.9886932127514053e-07,0.9990782765707276,<£100K
SUP_ID:GB-CFS-323502,ProQuest LLC,62604.12,1,1,1,confirmed_id,no_name_conflict,25442,1.988370203259903e-07,0.999078475407748,<£100K
SUP_ID:GB-CFS-324763,Stourbridge Paving Limited,62590.04,1,1,1,confirmed_id,no_name_conflict,25443,1.9879230082116877e-07,0.9990786742000488,<£100K
SUP_ID:GB-CFS-306400,KJP UK Ltd t/a One Consulting Group,62585.0,1,1,1,confirmed_id,no_name_conflict,25444,1.9877629327114738e-07,0.999078872976342,<£100K
SUP_ID:GB-CFS-290212,Reed Specialist Recruitment Limited,62584.17,1,1,1,confirmed_id,no_name_conflict,25445,1.9877365710715579e-07,0.9990790717499992,<£100K
SUP_ID:GB-COH-06852579,Public Works Limited,62570.0,1,1,1,confirmed_id,no_name_conflict,25446,1.987286517532267e-07,0.999079270478651,<£100K
SUP_ID:GB-CFS-317517,F R SCOTT LTD,62568.0,1,1,1,confirmed_id,no_name_conflict,25447,1.9872229955083725e-07,0.9990794692009504,<£100K
SUP_ID:GB-CFS-327393,ELITE CARS GATWICK LTD,62543.16,2,2,1,confirmed_id,no_name_conflict,25448,1.9864340519716052e-07,0.9990796678443556,<£100K
SUP_ID:GB-COH-08642752,A2F ASSOCIATES LIMITED,62540.5,8,8,1,id_multiple_names_review,review_name_variation,25449,1.9863495676798265e-07,0.9990798664793124,<£100K
SUP_ID:GB-CFS-318449,Christmas Plus Ltd,62525.25,1,1,1,confirmed_id,no_name_conflict,25450,1.9858652122476325e-07,0.9990800650658336,<£100K
SUP_ID:GB-CFS-326692,GME Painting Contractors Ltd,62500.0,1,1,1,confirmed_id,no_name_conflict,25451,1.9850632466959678e-07,0.9990802635721584,<£100K
SUP_ID:GB-COH-04582458,Riello UPS,62500.0,1,1,1,confirmed_id,no_name_conflict,25452,1.9850632466959678e-07,0.9990804620784832,<£100K
SUP_ID:GB-CFS-326688,Allerton Damp Proofing Ltd,62500.0,1,1,1,confirmed_id,no_name_conflict,25453,1.9850632466959678e-07,0.9990806605848078,<£100K
SUP_ID:GB-CFS-298139,Hogan Lovells,62500.0,2,2,1,confirmed_id,no_name_conflict,25454,1.9850632466959678e-07,0.9990808590911324,<£100K
SUP_ID:GB-CFS-324626,Upshot uk ltd,62500.0,1,1,1,confirmed_id,no_name_conflict,25455,1.9850632466959678e-07,0.9990810575974572,<£100K
SUP_ID:GB-COH-06805158,DB Industrial Roofing,62500.0,1,1,1,confirmed_id,no_name_conflict,25456,1.9850632466959678e-07,0.999081256103782,<£100K
SUP_ID:GB-CFS-326687,Bell Group,62500.0,1,1,1,confirmed_id,no_name_conflict,25457,1.9850632466959678e-07,0.9990814546101068,<£100K
SUP_ID:GB-CFS-282978,Hogan Lovells International LLP,62500.0,2,2,1,confirmed_id,no_name_conflict,25458,1.9850632466959678e-07,0.9990816531164314,<£100K
SUP_ID:GB-CFS-326691,Diamond Decorators,62500.0,1,1,1,confirmed_id,no_name_conflict,25459,1.9850632466959678e-07,0.999081851622756,<£100K
SUP_ID:GB-CFS-158868,Turney Group,62500.0,1,1,1,confirmed_id,no_name_conflict,25460,1.9850632466959678e-07,0.9990820501290808,<£100K
SUP_ID:GB-CFS-326690,AB Building & Electrical Ltd,62500.0,1,1,1,confirmed_id,no_name_conflict,25461,1.9850632466959678e-07,0.9990822486354056,<£100K
SUP_ID:GB-CFS-326689,Jamieson Contracting (North West) Limited,62500.0,1,1,1,confirmed_id,no_name_conflict,25462,1.9850632466959678e-07,0.9990824471417302,<£100K
SUP_ID:GB-CFS-309710,COMPUTACENTER (UK) LTD,62489.34,2,2,1,confirmed_id,no_name_conflict,25463,1.984724674308611e-07,0.9990826456141976,<£100K
SUP_ID:GB-CFS-317917,Gadsby and Fay,62489.0,2,2,1,confirmed_id,no_name_conflict,25464,1.9847138755645489e-07,0.9990828440855852,<£100K
SUP_ID:GB-CFS-310606,Cohesive UK Group LTD,62475.0,1,1,1,confirmed_id,no_name_conflict,25465,1.984269221397289e-07,0.9990830425125072,<£100K
SUP_ID:GB-CFS-312007,Prolifics Testing UK Limited,62454.66,1,1,1,confirmed_id,no_name_conflict,25466,1.9836232024142846e-07,0.9990832408748276,<£100K
SUP_ID:GB-CFS-321917,Willis Towers Watson Public Limited Company,62452.76,1,1,1,confirmed_id,no_name_conflict,25467,1.983562856491585e-07,0.9990834392311132,<£100K
SUP_ID:GB-COH-13792640,Code First Girls,62450.0,2,2,1,id_multiple_names_review,review_name_variation,25468,1.9834751960986105e-07,0.9990836375786328,<£100K
SUP_ID:GB-CFS-314122,RSA,62440.0,1,1,1,confirmed_id,no_name_conflict,25469,1.983157585979139e-07,0.9990838358943914,<£100K
SUP_ID:GB-CFS-310429,DBAX LTD,62400.0,1,1,1,confirmed_id,no_name_conflict,25470,1.9818871455012537e-07,0.999084034083106,<£100K
SUP_ID:GB-COH-09202445,Inspire Learning Partnership,62400.0,1,1,1,confirmed_id,no_name_conflict,25471,1.9818871455012537e-07,0.9990842322718204,<£100K
SUP_ID:GB-CFS-318339,Terberg DTS (UK)Ltd,62400.0,1,1,1,confirmed_id,no_name_conflict,25472,1.9818871455012537e-07,0.9990844304605352,<£100K
SUP_ID:GB-CFS-307243,Aim High Fostering Services Ltd,62400.0,1,1,1,confirmed_id,no_name_conflict,25473,1.9818871455012537e-07,0.9990846286492496,<£100K
SUP_ID:GB-CFS-327364,SURESERVE COMPLIANCE NORTHWEST LIMITED,62400.0,1,1,1,confirmed_id,no_name_conflict,25474,1.9818871455012537e-07,0.9990848268379642,<£100K
SUP_ID:GB-COH-05359427,Iceni Projects,62365.0,1,1,1,confirmed_id,no_name_conflict,25475,1.980775510083104e-07,0.9990850249155152,<£100K
SUP_ID:GB-COH-12557836,Technical Roofing Solutions ltd,62350.0,1,1,1,confirmed_id,no_name_conflict,25476,1.980299094903897e-07,0.9990852229454248,<£100K
SUP_ID:GB-CFS-318876,Runway Cycling Limited,62346.0,1,1,1,confirmed_id,no_name_conflict,25477,1.9801720508561086e-07,0.9990854209626298,<£100K
SUP_ID:GB-CFS-328124,Bryan`s Taxis,62322.0,1,1,1,confirmed_id,no_name_conflict,25478,1.979409786569377e-07,0.9990856189036084,<£100K
SUP_ID:GB-CFS-307406,WSP UK Ltd,62319.0,1,1,1,confirmed_id,no_name_conflict,25479,1.9793145035335363e-07,0.9990858168350588,<£100K
SUP_ID:GB-CFS-315152,Turrell Ltd,62319.0,1,1,1,confirmed_id,no_name_conflict,25480,1.9793145035335363e-07,0.999086014766509,<£100K
SUP_ID:GB-CFS-313297,XYZ Machine Tools Limited,62313.0,1,1,1,confirmed_id,no_name_conflict,25481,1.9791239374618529e-07,0.9990862126789029,<£100K
SUP_ID:GB-CFS-309297,Leec Limited,62298.0,2,2,1,confirmed_id,no_name_conflict,25482,1.9786475222826459e-07,0.999086410543655,<£100K
SUP_ID:GB-CFS-298690,SOFTCAT LTD,62288.0,1,1,1,confirmed_id,no_name_conflict,25483,1.9783299121631746e-07,0.9990866083766462,<£100K
SUP_ID:GB-COH-12445346,APT GROUP SERVICES LIMITED,62256.4,1,1,1,confirmed_id,no_name_conflict,25484,1.977326264185645e-07,0.9990868061092726,<£100K
SUP_ID:GB-CFS-311673,Bentham Building & Civil Engineering Ltd,62250.0,1,1,1,confirmed_id,no_name_conflict,25485,1.9771229937091836e-07,0.999087003821572,<£100K
SUP_ID:GB-CFS-311672,Structec (NW) Ltd,62250.0,1,1,1,confirmed_id,no_name_conflict,25486,1.9771229937091836e-07,0.9990872015338714,<£100K
SUP_ID:GB-CFS-311674,Franks Associates Limited,62250.0,1,1,1,confirmed_id,no_name_conflict,25487,1.9771229937091836e-07,0.9990873992461708,<£100K
SUP_ID:GB-CFS-325283,OpenPlay Ltd,62250.0,1,1,1,confirmed_id,no_name_conflict,25488,1.9771229937091836e-07,0.9990875969584704,<£100K
SUP_ID:GB-CFS-311675,Mobility Care Services Limited,62250.0,1,1,1,confirmed_id,no_name_conflict,25489,1.9771229937091836e-07,0.9990877946707696,<£100K
SUP_ID:GB-COH-06259559,Evo Energy Limited,62245.43,1,1,1,confirmed_id,no_name_conflict,25490,1.976977845884585e-07,0.9990879923685544,<£100K
SUP_ID:GB-CFS-309637,Hansom Cabs,62244.0,1,1,1,confirmed_id,no_name_conflict,25491,1.9769324276375005e-07,0.999088190061797,<£100K
SUP_ID:GB-CFS-310087,RX Global Limited,62232.0,1,1,1,confirmed_id,no_name_conflict,25492,1.976551295494135e-07,0.9990883877169268,<£100K
SUP_ID:GB-CFS-308135,X-FAB MEMS Foundry GmbH,62229.0,1,1,1,confirmed_id,no_name_conflict,25493,1.9764560124582935e-07,0.999088585362528,<£100K
SUP_ID:GB-CFS-318265,University of Leeds,62226.0,1,1,1,confirmed_id,no_name_conflict,25494,1.976360729422452e-07,0.9990887829986008,<£100K
SUP_ID:GB-CFS-306517,Jehier SAS (Hutchinson),62200.0,1,1,1,confirmed_id,no_name_conflict,25495,1.9755349431118266e-07,0.9990889805520952,<£100K
SUP_ID:GB-CFS-310614,M & J Group (Construction & Roofing) Ltd,62195.31,1,1,1,confirmed_id,no_name_conflict,25496,1.9753859839657945e-07,0.9990891780906936,<£100K
SUP_ID:GB-CFS-313799,Potter Raper Partnership,62195.0,1,1,1,confirmed_id,no_name_conflict,25497,1.9753761380520908e-07,0.9990893756283074,<£100K
SUP_ID:GB-COH-10882670,Ancoris Limited,62190.88,2,2,1,confirmed_id,no_name_conflict,25498,1.9752452826828689e-07,0.9990895731528356,<£100K
SUP_ID:GB-CFS-310356,Softcat Ltd,62156.0,1,1,1,confirmed_id,no_name_conflict,25499,1.974137458586153e-07,0.9990897705665815,<£100K
SUP_ID:GB-COH-02330390,L & K WARCUP CONSTRUCTION,62153.0,2,2,1,id_multiple_names_review,review_name_variation,25500,1.9740421755503118e-07,0.9990899679707992,<£100K
SUP_ID:GB-CFS-326253,Ruddlesden Geotechnical Ltd,62150.0,1,1,1,confirmed_id,no_name_conflict,25501,1.9739468925144698e-07,0.9990901653654884,<£100K
SUP_ID:GB-COH-08396797,Health Technical Ltd,62150.0,1,1,1,confirmed_id,no_name_conflict,25502,1.9739468925144698e-07,0.9990903627601776,<£100K
SUP_ID:GB-CFS-306255,SDA Consulting LLP,62147.5,1,1,1,confirmed_id,no_name_conflict,25503,1.973867489984602e-07,0.9990905601469264,<£100K
SUP_ID:GB-CFS-309228,Mott MacDonald Ltd,62145.0,1,1,1,confirmed_id,no_name_conflict,25504,1.973788087454734e-07,0.9990907575257352,<£100K
SUP_ID:GB-CFS-324570,WHEELY-SAFE SYSTEMS LTD,62144.5,1,1,1,confirmed_id,no_name_conflict,25505,1.973772206948761e-07,0.999090954902956,<£100K
SUP_ID:GB-CFS-307866,Insight Systems Ltd,62106.97,1,1,1,confirmed_id,no_name_conflict,25506,1.972580216170385e-07,0.9990911521609775,<£100K
SUP_ID:GB-CFS-306759,Synergi Software Ltd,62100.0,1,1,1,confirmed_id,no_name_conflict,25507,1.972358841917113e-07,0.9990913493968616,<£100K
SUP_ID:GB-COH-08607212,Kivue Limited,62076.0,1,1,1,confirmed_id,no_name_conflict,25508,1.9715965776303817e-07,0.9990915465565194,<£100K
SUP_ID:GB-CFS-190843,Archway Learning Trust -Subject Knowledge Enhancement con_11755,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25509,1.9713731553394435e-07,0.999091743693835,<£100K
SUP_ID:GB-CFS-190868,The Spanish Course -Subject Knowledge Enhancement con_11791,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25510,1.9713731553394435e-07,0.9990919408311506,<£100K
SUP_ID:GB-CFS-190847,Bradford College -Subject Knowledge Enhancement con_11764,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25511,1.9713731553394435e-07,0.9990921379684662,<£100K
SUP_ID:GB-CFS-190845,Barr Beacon SCITT -Subject Knowledge Enhancement con_11760,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25512,1.9713731553394435e-07,0.9990923351057818,<£100K
SUP_ID:GB-CFS-190846,Birmingham City University -Subject Knowledge Enhancement con_1,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25513,1.9713731553394435e-07,0.9990925322430974,<£100K
SUP_ID:GB-CFS-190872,University of Chichester -Subject Knowledge Enhancement con_1177,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25514,1.9713731553394435e-07,0.9990927293804128,<£100K
SUP_ID:GB-CFS-190867,The Polesworth School -Subject Knowledge Enhancement con_11795,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25515,1.9713731553394435e-07,0.9990929265177284,<£100K
SUP_ID:GB-CFS-190861,North East Learning Trust -Subject Knowledge Enhancement con_11,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25516,1.9713731553394435e-07,0.999093123655044,<£100K
SUP_ID:GB-CFS-190866,Tes Institute -Subject Knowledge Enhancement con_11798,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25517,1.9713731553394435e-07,0.9990933207923596,<£100K
SUP_ID:GB-CFS-190849,Carmel College -Subject Knowledge Enhancement con_11767,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25518,1.9713731553394435e-07,0.9990935179296752,<£100K
SUP_ID:GB-CFS-190865,St Mary&apos;s University -Subject Knowledge Enhancement con,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25519,1.9713731553394435e-07,0.9990937150669909,<£100K
SUP_ID:GB-CFS-190850,Delta Academies Trust -Subject Knowledge Enhancement con_11768,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25520,1.9713731553394435e-07,0.9990939122043064,<£100K
SUP_ID:GB-CFS-190851,Edge Hill University-Subject Knowledge Enhancement con_11773,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25521,1.9713731553394435e-07,0.999094109341622,<£100K
SUP_ID:GB-CFS-190853,Gloucestershire Association of Secondary Headteachers Ltd -Subje,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25522,1.9713731553394435e-07,0.9990943064789376,<£100K
SUP_ID:GB-CFS-190870,University of Brighton-Subject Knowledge Enhancement con_11780,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25523,1.9713731553394435e-07,0.9990945036162532,<£100K
SUP_ID:GB-CFS-190855,Leicestershire Secondary SCITT -Subject Knowledge Enhancement co,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25524,1.9713731553394435e-07,0.9990947007535688,<£100K
SUP_ID:GB-CFS-190856,Liverpool Hope University -Subject Knowledge Enhancement con_117,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25525,1.9713731553394435e-07,0.9990948978908843,<£100K
SUP_ID:GB-CFS-190857,Lydiate Learning Trust -Subject Knowledge Enhancement con_11784,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25526,1.9713731553394435e-07,0.9990950950282,<£100K
SUP_ID:GB-CFS-190859,AAA Eureka MBITT SKE -Subject Knowledge Enhancement con_11786,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25527,1.9713731553394435e-07,0.9990952921655156,<£100K
SUP_ID:GB-CFS-190854,"GORSE SCITT, The GORSE Academies Trust -Subject Knowledge Enhan",62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25528,1.9713731553394435e-07,0.9990954893028312,<£100K
SUP_ID:GB-CFS-190879,Yorkshire and Humber Teacher Training -Subject Knowledge Enhance,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25529,1.9713731553394435e-07,0.9990956864401468,<£100K
SUP_ID:GB-CFS-190880,University of Bedfordshire Subject Knowledge Enhancement con_11,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25530,1.9713731553394435e-07,0.9990958835774624,<£100K
SUP_ID:GB-CFS-190873,University of East London -Subject Knowledge Enhancement con_117,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25531,1.9713731553394435e-07,0.9990960807147778,<£100K
SUP_ID:GB-CFS-326475,University of Worcester,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25532,1.9713731553394435e-07,0.9990962778520934,<£100K
SUP_ID:GB-CFS-326474,"BCS, THE CHARTERED INSTITUTE FOR IT",62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25533,1.9713731553394435e-07,0.999096474989409,<£100K
SUP_ID:GB-CFS-326473,Birmingham Newman University -Subject Knowledge Enhancement con,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25534,1.9713731553394435e-07,0.9990966721267246,<£100K
SUP_ID:GB-CFS-190877,University of Wolverhampton -Subject Knowledge Enhancement con_,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25535,1.9713731553394435e-07,0.9990968692640402,<£100K
SUP_ID:GB-CFS-190876,University of Sussex -Subject Knowledge Enhancement con_11766,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25536,1.9713731553394435e-07,0.9990970664013558,<£100K
SUP_ID:GB-CFS-190874,University of Portsmouth -Subject Knowledge Enhancement con_1177,62068.96551724138,1,1,1,confirmed_id,no_name_conflict,25537,1.9713731553394435e-07,0.9990972635386712,<£100K
SUP_ID:GB-CFS-328010,Do not use duplicate Redrock Leadership Development,62060.0,1,1,1,confirmed_id,no_name_conflict,25538,1.9710884014392278e-07,0.9990974606475116,<£100K
SUP_ID:GB-COH-13077994,Networked People Ltd,62040.0,1,1,1,confirmed_id,no_name_conflict,25539,1.970453181200285e-07,0.9990976576928297,<£100K
SUP_ID:GB-CFS-322684,Savills (UK) Limited,62024.75,1,1,1,confirmed_id,no_name_conflict,25540,1.969968825768091e-07,0.9990978546897122,<£100K
SUP_ID:GB-CFS-322364,Ebsco International Inc,62008.0,1,1,1,confirmed_id,no_name_conflict,25541,1.9694368288179765e-07,0.9990980516333952,<£100K
SUP_ID:GB-CFS-316958,Restore Plc,62000.0,1,1,1,confirmed_id,no_name_conflict,25542,1.9691827407223998e-07,0.9990982485516692,<£100K
SUP_ID:GB-CFS-327490,Pricewaterhouse Coopers LLP,62000.0,1,1,1,confirmed_id,no_name_conflict,25543,1.9691827407223998e-07,0.9990984454699432,<£100K
SUP_ID:GB-CFS-324160,Aspire Technology Solutions,62000.0,1,1,1,confirmed_id,no_name_conflict,25544,1.9691827407223998e-07,0.9990986423882172,<£100K
SUP_ID:GB-CFS-307999,Bionical Limited,62000.0,1,1,1,confirmed_id,no_name_conflict,25545,1.9691827407223998e-07,0.9990988393064912,<£100K
SUP_ID:GB-COH-07284549,TEAM BUILDING SYSTEMS LTD,62000.0,1,1,1,confirmed_id,no_name_conflict,25546,1.9691827407223998e-07,0.9990990362247651,<£100K
SUP_ID:GB-CFS-270975,Crookes Walker Consulting Limited,62000.0,1,1,1,confirmed_id,no_name_conflict,25547,1.9691827407223998e-07,0.9990992331430392,<£100K
SUP_ID:GB-CFS-324486,WF Education Group Limited,61955.41,1,1,1,confirmed_id,no_name_conflict,25548,1.967766517199677e-07,0.999099429919691,<£100K
SUP_ID:GB-CFS-312272,"THE INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS, INC.",61937.89,1,1,1,confirmed_id,no_name_conflict,25549,1.967210064270363e-07,0.9990996266406974,<£100K
SUP_ID:GB-CFS-323840,DP Medical,61930.0,1,1,1,confirmed_id,no_name_conflict,25550,1.9669594698861e-07,0.9990998233366444,<£100K
SUP_ID:GB-CFS-322752,JONES & REEVES LIMITED,61930.0,1,1,1,confirmed_id,no_name_conflict,25551,1.9669594698861e-07,0.9991000200325914,<£100K
SUP_ID:GB-COH-OC325350,RSM UK Audit LLP,61900.0,1,1,1,confirmed_id,no_name_conflict,25552,1.966006639527686e-07,0.9991002166332552,<£100K
SUP_ID:GB-CFS-294037,LONDON METROPOLITAN UNIVERSITY,61890.0,1,1,1,confirmed_id,no_name_conflict,25553,1.965689029408215e-07,0.9991004132021584,<£100K
SUP_ID:GB-CFS-266371,Disability Rights UK,61875.0,1,1,1,confirmed_id,no_name_conflict,25554,1.9652126142290077e-07,0.9991006097234196,<£100K
SUP_ID:GB-COH-2569386,Ametek GB Limited,61873.0,1,1,1,confirmed_id,no_name_conflict,25555,1.9651490922051134e-07,0.9991008062383288,<£100K
SUP_ID:GB-CFS-311182,EM Systems Support Limited,61867.8,1,1,1,confirmed_id,no_name_conflict,25556,1.9649839349429882e-07,0.9991010027367224,<£100K
